Eligibility Year,Eligibility Month,County,Plan Name,Number of Enrollees
2019,5,CLINTON,UNITED HEALTHCARE COMM PLAN,43
2019,5,COLUMBIA,CDPHP,644
2019,5,COLUMBIA,FIDELIS HC NY,690
2019,5,COLUMBIA,MVP,59
2019,5,COLUMBIA,UNITED HEALTHCARE COMM PLAN,13
2019,5,CORTLAND,EXCELLUS,245
2019,5,CORTLAND,FIDELIS HC NY,780
2019,5,CORTLAND,TOTAL CARE,21
2019,5,DELAWARE,CDPHP,58
2019,5,DELAWARE,EXCELLUS,144
2019,5,DELAWARE,FIDELIS HC NY,530
2019,5,DUTCHESS,CDPHP,108
2019,5,DUTCHESS,FIDELIS HC NY,3040
2019,5,DUTCHESS,MVP,2237
2019,5,DUTCHESS,WELLCARE,427
2019,5,ERIE,EXCELLUS,161
2019,5,ERIE,FIDELIS HC NY,4181
2019,5,ERIE,HEALTHNOW,2050
2019,5,ERIE,INDEPENDENT HEALTH,5136
2019,5,ERIE,UNIVERA COMMUNITY HEALTH INC,1791
2019,5,ERIE,WELLCARE,148
2019,5,ESSEX,CDPHP,28
2019,5,ESSEX,EXCELLUS,238
2019,5,ESSEX,FIDELIS HC NY,564
2019,5,ESSEX,UNITED HEALTHCARE COMM PLAN,17
2019,5,FRANKLIN,CDPHP,5
2019,5,FRANKLIN,EXCELLUS,267
2019,5,FRANKLIN,FIDELIS HC NY,533
2019,5,FULTON,CDPHP,223
2019,5,FULTON,EXCELLUS,52
2019,5,FULTON,FIDELIS HC NY,1142
2019,5,FULTON,UNITED HEALTHCARE COMM PLAN,6
2019,5,GENESEE,FIDELIS HC NY,713
2019,5,GENESEE,HEALTHNOW,80
2019,5,GENESEE,MVP,390
2019,5,GENESEE,UNITED HEALTHCARE COMM PLAN,51
2019,5,GREENE,CDPHP,479
2019,5,GREENE,FIDELIS HC NY,478
2019,5,GREENE,MVP,35
2019,5,HAMILTON,EXCELLUS,14
2019,5,HAMILTON,FIDELIS HC NY,82
2019,5,HERKIMER,CDPHP,23
2019,5,HERKIMER,EXCELLUS,357
2019,5,HERKIMER,FIDELIS HC NY,1343
2019,5,HERKIMER,UNITED HEALTHCARE COMM PLAN,13
2019,5,JEFFERSON,EXCELLUS,854
2019,5,JEFFERSON,FIDELIS HC NY,287
2019,5,JEFFERSON,MVP,125
2019,5,JEFFERSON,UNITED HEALTHCARE COMM PLAN,731
2019,5,KINGS,AFFINITY HEALTH PLAN,692
2019,5,KINGS,AMERIGROUP NY,12902
2019,5,KINGS,FIDELIS HC NY,10862
2019,5,KINGS,HEALTHFIRST,11452
2019,5,KINGS,HIP,1473
2019,5,KINGS,METROPLUS,5521
2019,5,KINGS,UNITED HEALTHCARE COMM PLAN,13653
2019,5,KINGS,WELLCARE,784
2019,5,LEWIS,EXCELLUS,387
2019,5,LEWIS,FIDELIS HC NY,302
2019,5,LEWIS,MVP,60
2019,5,LEWIS,UNITED HEALTHCARE COMM PLAN,117
2019,5,LIVINGSTON,EXCELLUS,784
2019,5,LIVINGSTON,FIDELIS HC NY,281
2019,5,LIVINGSTON,MVP,153
2019,5,MADISON,CDPHP,6
2019,5,MADISON,EXCELLUS,395
2019,5,MADISON,FIDELIS HC NY,884
2019,5,MADISON,UNITED HEALTHCARE COMM PLAN,88
2019,5,MONROE,EXCELLUS,11099
2019,5,MONROE,FIDELIS HC NY,1515
2019,5,MONROE,MVP,1345
2019,5,MONROE,UNITED HEALTHCARE COMM PLAN,554
2019,5,MONROE,UNIVERA COMMUNITY HEALTH INC,165
2019,5,MONTGOMERY,CDPHP,349
2019,5,MONTGOMERY,EXCELLUS,50
2019,5,MONTGOMERY,FIDELIS HC NY,876
2019,5,NASSAU,AFFINITY HEALTH PLAN,1299
2019,5,NASSAU,AMERIGROUP NY,6121
2019,5,NASSAU,FIDELIS HC NY,8736
2019,5,NASSAU,HEALTHFIRST,5485
2019,5,NASSAU,HIP,1973
2019,5,NASSAU,UNITED HEALTHCARE COMM PLAN,9193
2019,5,NASSAU,WELLCARE,499
2019,5,NEW YORK,AFFINITY HEALTH PLAN,631
2019,5,NEW YORK,AMERIGROUP NY,1734
2019,5,NEW YORK,FIDELIS HC NY,1875
2019,5,NEW YORK,HEALTHFIRST,3943
2019,5,NEW YORK,HIP,571
2019,5,NEW YORK,METROPLUS,1144
2019,5,NEW YORK,UNITED HEALTHCARE COMM PLAN,897
2019,5,NEW YORK,WELLCARE,264
2019,5,NIAGARA,FIDELIS HC NY,2639
2019,5,NIAGARA,HEALTHNOW,177
2019,5,NIAGARA,INDEPENDENT HEALTH,696
2019,5,NIAGARA,UNITED HEALTHCARE COMM PLAN,163
2019,5,NIAGARA,WELLCARE,21
2019,5,ONEIDA,CDPHP,30
2019,5,ONEIDA,EXCELLUS,1494
2019,5,ONEIDA,FIDELIS HC NY,3214
2019,5,ONEIDA,MVP,61
2019,5,ONEIDA,UNITED HEALTHCARE COMM PLAN,208
2019,5,ONONDAGA,EXCELLUS,2170
2019,5,ONONDAGA,FIDELIS HC NY,4608
2019,5,ONONDAGA,TOTAL CARE,685
2019,5,ONONDAGA,UNITED HEALTHCARE COMM PLAN,736
2019,5,ONTARIO,EXCELLUS,2061
2019,5,ONTARIO,FIDELIS HC NY,262
2019,5,ONTARIO,MVP,169
2019,5,ONTARIO,UNITED HEALTHCARE COMM PLAN,51
2019,5,ONTARIO,UNIVERA COMMUNITY HEALTH INC,19
2019,5,ORANGE,AFFINITY HEALTH PLAN,1630
2019,5,ORANGE,CDPHP,94
2019,5,ORANGE,FIDELIS HC NY,5396
2019,5,ORANGE,MVP,2765
2019,5,ORANGE,UNITED HEALTHCARE COMM PLAN,507
2019,5,ORANGE,WELLCARE,356
2019,5,ORLEANS,EXCELLUS,299
2019,5,ORLEANS,FIDELIS HC NY,503
2019,5,ORLEANS,HEALTHNOW,117
2019,5,OSWEGO,EXCELLUS,430
2019,5,OSWEGO,FIDELIS HC NY,1671
2019,5,OSWEGO,TOTAL CARE,50
2019,5,OSWEGO,UNITED HEALTHCARE COMM PLAN,353
2019,5,OTSEGO,CDPHP,114
2019,5,OTSEGO,EXCELLUS,454
2019,5,OTSEGO,FIDELIS HC NY,645
2019,5,PUTNAM,AMERIGROUP NY,377
2019,5,PUTNAM,FIDELIS HC NY,1342
2019,5,PUTNAM,MVP,160
2019,5,QUEENS,AFFINITY HEALTH PLAN,1329
2019,5,QUEENS,AMERIGROUP NY,9711
2019,5,QUEENS,FIDELIS HC NY,12361
2019,5,QUEENS,HEALTHFIRST,14746
2019,5,QUEENS,HIP,2875
2019,5,QUEENS,METROPLUS,8230
2019,5,QUEENS,UNITED HEALTHCARE COMM PLAN,6343
2019,5,QUEENS,WELLCARE,1830
2019,5,RENSSELAER,CDPHP,2002
2019,5,RENSSELAER,FIDELIS HC NY,794
2019,5,RENSSELAER,MVP,140
2019,5,RENSSELAER,UNITED HEALTHCARE COMM PLAN,24
2019,5,RENSSELAER,WELLCARE,28
2019,5,RICHMOND,AFFINITY HEALTH PLAN,43
2019,5,RICHMOND,AMERIGROUP NY,2878
2019,5,RICHMOND,FIDELIS HC NY,2750
2019,5,RICHMOND,HEALTHFIRST,1022
2019,5,RICHMOND,HIP,298
2019,5,RICHMOND,METROPLUS,268
2019,5,RICHMOND,UNITED HEALTHCARE COMM PLAN,846
2019,5,RICHMOND,WELLCARE,1
2019,5,ROCKLAND,AFFINITY HEALTH PLAN,507
2019,5,ROCKLAND,FIDELIS HC NY,10497
2019,5,ROCKLAND,MVP,1611
2019,5,ROCKLAND,UNITED HEALTHCARE COMM PLAN,684
2019,5,ROCKLAND,WELLCARE,368
2019,5,SARATOGA,CDPHP,2465
2019,5,SARATOGA,FIDELIS HC NY,1908
2019,5,SARATOGA,MVP,301
2019,5,SCHENECTADY,CDPHP,1660
2019,5,SCHENECTADY,FIDELIS HC NY,1742
2019,5,SCHENECTADY,MVP,217
2019,5,SCHENECTADY,WELLCARE,18
2019,5,SCHOHARIE,CDPHP,429
2019,5,SCHOHARIE,FIDELIS HC NY,227
2019,5,SCHUYLER,EXCELLUS,115
2019,5,SCHUYLER,FIDELIS HC NY,229
2019,5,SENECA,EXCELLUS,476
2019,5,SENECA,FIDELIS HC NY,130
2019,5,SENECA,UNITED HEALTHCARE COMM PLAN,27
2019,5,STEUBEN,EXCELLUS,571
2019,5,STEUBEN,FIDELIS HC NY,955
2019,5,STEUBEN,WELLCARE,5
2019,5,ST. LAWRENCE,EXCELLUS,706
2019,5,ST. LAWRENCE,FIDELIS HC NY,911
2019,5,ST. LAWRENCE,UNITED HEALTHCARE COMM PLAN,254
2019,5,SUFFOLK,AFFINITY HEALTH PLAN,3754
2019,5,SUFFOLK,AMERIGROUP NY,3341
2019,5,SUFFOLK,FIDELIS HC NY,10355
2019,5,SUFFOLK,HEALTHFIRST,10173
2019,5,SUFFOLK,HIP,1847
2019,5,SUFFOLK,UNITED HEALTHCARE COMM PLAN,12189
2019,5,SUFFOLK,WELLCARE,16
2019,5,SULLIVAN,FIDELIS HC NY,694
2019,5,SULLIVAN,MVP,1038
2019,5,TIOGA,CDPHP,92
2019,5,TIOGA,EXCELLUS,318
2019,5,TIOGA,FIDELIS HC NY,510
2019,5,TIOGA,UNITED HEALTHCARE COMM PLAN,31
2019,5,TOMPKINS,EXCELLUS,524
2019,5,TOMPKINS,FIDELIS HC NY,738
2019,5,TOMPKINS,TOTAL CARE,199
2019,5,ULSTER,CDPHP,155
2019,5,ULSTER,FIDELIS HC NY,2402
2019,5,ULSTER,MVP,1369
2019,5,ULSTER,UNITED HEALTHCARE COMM PLAN,93
2019,5,ULSTER,WELLCARE,176
2019,5,WARREN,CDPHP,325
2019,5,WARREN,FIDELIS HC NY,1246
2019,5,WARREN,MVP,82
2019,5,WARREN,UNITED HEALTHCARE COMM PLAN,22
2019,5,WASHINGTON,CDPHP,541
2019,5,WASHINGTON,FIDELIS HC NY,1307
2019,5,WASHINGTON,MVP,57
2019,5,WAYNE,EXCELLUS,2145
2019,5,WAYNE,FIDELIS HC NY,416
2019,5,WAYNE,UNITED HEALTHCARE COMM PLAN,86
2019,5,WESTCHESTER,AFFINITY HEALTH PLAN,1417
2019,5,WESTCHESTER,AMERIGROUP NY,1530
2019,5,WESTCHESTER,FIDELIS HC NY,4424
2019,5,WESTCHESTER,HEALTHFIRST,14
2019,5,WESTCHESTER,HIP,873
2019,5,WESTCHESTER,MVP,8295
2019,5,WESTCHESTER,UNITED HEALTHCARE COMM PLAN,968
2019,5,WYOMING,FIDELIS HC NY,616
2019,5,WYOMING,HEALTHNOW,241
2019,5,WYOMING,UNIVERA COMMUNITY HEALTH INC,19
2019,5,YATES,EXCELLUS,455
2019,5,YATES,FIDELIS HC NY,73
2019,4,ALBANY,CDPHP,3352
2019,4,ALBANY,FIDELIS HC NY,1480
2019,4,ALBANY,MVP,303
2019,4,ALBANY,UNITED HEALTHCARE COMM PLAN,82
2019,4,ALBANY,WELLCARE,55
2019,4,ALLEGANY,FIDELIS HC NY,411
2019,4,ALLEGANY,HEALTHNOW,148
2019,4,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,149
2019,4,BRONX,AFFINITY HEALTH PLAN,1954
2019,4,BRONX,AMERIGROUP NY,1813
2019,4,BRONX,FIDELIS HC NY,3017
2019,4,BRONX,HEALTHFIRST,8264
2019,4,BRONX,HIP,695
2019,4,BRONX,METROPLUS,4051
2019,4,BRONX,UNITED HEALTHCARE COMM PLAN,1155
2019,4,BRONX,WELLCARE,703
2019,4,BROOME,CDPHP,137
2019,4,BROOME,EXCELLUS,1977
2019,4,BROOME,FIDELIS HC NY,824
2019,4,BROOME,UNITED HEALTHCARE COMM PLAN,111
2019,4,CATTARAUGUS,FIDELIS HC NY,846
2019,4,CATTARAUGUS,HEALTHNOW,272
2019,4,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,338
2019,4,CAYUGA,EXCELLUS,567
2019,4,CAYUGA,FIDELIS HC NY,1090
2019,4,CAYUGA,UNITED HEALTHCARE COMM PLAN,139
2019,4,CHAUTAUQUA,FIDELIS HC NY,1822
2019,4,CHAUTAUQUA,HEALTHNOW,200
2019,4,CHAUTAUQUA,UNITED HEALTHCARE COMM PLAN,9
2019,4,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,127
2019,4,CHEMUNG,EXCELLUS,272
2019,4,CHEMUNG,FIDELIS HC NY,736
2019,4,CHEMUNG,UNITED HEALTHCARE COMM PLAN,83
2019,4,CHENANGO,CDPHP,24
2019,4,CHENANGO,EXCELLUS,367
2019,4,CHENANGO,FIDELIS HC NY,636
2019,4,CHENANGO,UNITED HEALTHCARE COMM PLAN,61
2019,4,CLINTON,CDPHP,7
2019,4,CLINTON,EXCELLUS,375
2019,4,CLINTON,FIDELIS HC NY,1181
2019,4,CLINTON,UNITED HEALTHCARE COMM PLAN,45
2019,4,COLUMBIA,CDPHP,637
2019,4,COLUMBIA,FIDELIS HC NY,687
2019,4,COLUMBIA,MVP,63
2019,4,COLUMBIA,UNITED HEALTHCARE COMM PLAN,13
2019,4,CORTLAND,EXCELLUS,241
2019,4,CORTLAND,FIDELIS HC NY,766
2019,4,CORTLAND,TOTAL CARE,23
2019,4,DELAWARE,CDPHP,59
2019,4,DELAWARE,EXCELLUS,150
2019,4,DELAWARE,FIDELIS HC NY,499
2019,4,DUTCHESS,CDPHP,115
2019,4,DUTCHESS,FIDELIS HC NY,3022
2019,4,DUTCHESS,MVP,2211
2019,4,DUTCHESS,WELLCARE,419
2019,4,ERIE,EXCELLUS,153
2019,4,ERIE,FIDELIS HC NY,4159
2019,4,ERIE,HEALTHNOW,2047
2019,4,ERIE,INDEPENDENT HEALTH,5112
2019,4,ERIE,UNIVERA COMMUNITY HEALTH INC,1778
2019,4,ERIE,WELLCARE,152
2019,4,ESSEX,CDPHP,26
2019,4,ESSEX,EXCELLUS,244
2019,4,ESSEX,FIDELIS HC NY,557
2019,4,ESSEX,UNITED HEALTHCARE COMM PLAN,17
2019,4,FRANKLIN,CDPHP,6
2019,4,FRANKLIN,EXCELLUS,265
2019,4,FRANKLIN,FIDELIS HC NY,519
2019,4,FULTON,CDPHP,227
2019,4,FULTON,EXCELLUS,47
2019,4,FULTON,FIDELIS HC NY,1172
2019,4,FULTON,UNITED HEALTHCARE COMM PLAN,6
2019,4,GENESEE,FIDELIS HC NY,735
2019,4,GENESEE,HEALTHNOW,82
2019,4,GENESEE,MVP,378
2019,4,GENESEE,UNITED HEALTHCARE COMM PLAN,46
2019,4,GREENE,CDPHP,483
2019,4,GREENE,FIDELIS HC NY,476
2019,4,GREENE,MVP,32
2019,4,HAMILTON,EXCELLUS,16
2019,4,HAMILTON,FIDELIS HC NY,82
2019,4,HERKIMER,CDPHP,22
2019,4,HERKIMER,EXCELLUS,364
2019,4,HERKIMER,FIDELIS HC NY,1349
2019,4,HERKIMER,UNITED HEALTHCARE COMM PLAN,13
2019,4,JEFFERSON,EXCELLUS,854
2019,4,JEFFERSON,FIDELIS HC NY,279
2019,4,JEFFERSON,MVP,119
2019,4,JEFFERSON,UNITED HEALTHCARE COMM PLAN,724
2019,4,KINGS,AFFINITY HEALTH PLAN,648
2019,4,KINGS,AMERIGROUP NY,12336
2019,4,KINGS,FIDELIS HC NY,10247
2019,4,KINGS,HEALTHFIRST,11322
2019,4,KINGS,HIP,1405
2019,4,KINGS,METROPLUS,5376
2019,4,KINGS,UNITED HEALTHCARE COMM PLAN,14793
2019,4,KINGS,WELLCARE,768
2019,4,LEWIS,EXCELLUS,384
2019,4,LEWIS,FIDELIS HC NY,302
2019,4,LEWIS,MVP,50
2019,4,LEWIS,UNITED HEALTHCARE COMM PLAN,120
2019,4,LIVINGSTON,EXCELLUS,785
2019,4,LIVINGSTON,FIDELIS HC NY,269
2019,4,LIVINGSTON,MVP,142
2019,4,MADISON,CDPHP,8
2019,4,MADISON,EXCELLUS,395
2019,4,MADISON,FIDELIS HC NY,881
2019,4,MADISON,UNITED HEALTHCARE COMM PLAN,93
2019,4,MONROE,EXCELLUS,11025
2019,4,MONROE,FIDELIS HC NY,1516
2019,4,MONROE,MVP,1344
2019,4,ROCKLAND,FIDELIS HC NY,10334
2019,4,MONROE,UNITED HEALTHCARE COMM PLAN,532
2019,4,MONROE,UNIVERA COMMUNITY HEALTH INC,164
2019,4,MONTGOMERY,CDPHP,358
2019,4,MONTGOMERY,EXCELLUS,45
2019,4,MONTGOMERY,FIDELIS HC NY,871
2019,4,NASSAU,AFFINITY HEALTH PLAN,1267
2019,4,NASSAU,AMERIGROUP NY,6162
2019,4,NASSAU,FIDELIS HC NY,8625
2019,4,NASSAU,HEALTHFIRST,5378
2019,4,NASSAU,HIP,1946
2019,4,NASSAU,UNITED HEALTHCARE COMM PLAN,8988
2019,4,NASSAU,WELLCARE,464
2019,4,NEW YORK,AFFINITY HEALTH PLAN,620
2019,4,NEW YORK,AMERIGROUP NY,1725
2019,4,NEW YORK,FIDELIS HC NY,1850
2019,4,NEW YORK,HEALTHFIRST,3896
2019,4,NEW YORK,HIP,576
2019,4,NEW YORK,METROPLUS,1129
2019,4,NEW YORK,UNITED HEALTHCARE COMM PLAN,895
2019,4,NEW YORK,WELLCARE,262
2019,4,NIAGARA,FIDELIS HC NY,2657
2019,4,NIAGARA,HEALTHNOW,166
2019,4,NIAGARA,INDEPENDENT HEALTH,699
2019,4,NIAGARA,UNITED HEALTHCARE COMM PLAN,170
2019,4,NIAGARA,WELLCARE,20
2019,4,ONEIDA,CDPHP,30
2019,4,ONEIDA,EXCELLUS,1469
2019,4,ONEIDA,FIDELIS HC NY,3206
2019,4,ONEIDA,MVP,59
2019,4,ONEIDA,UNITED HEALTHCARE COMM PLAN,211
2019,4,ONONDAGA,EXCELLUS,2162
2019,4,ONONDAGA,FIDELIS HC NY,4570
2019,4,ONONDAGA,TOTAL CARE,678
2019,4,ONONDAGA,UNITED HEALTHCARE COMM PLAN,721
2019,4,ONTARIO,EXCELLUS,2019
2019,4,ONTARIO,FIDELIS HC NY,263
2019,4,ONTARIO,MVP,173
2019,4,ONTARIO,UNITED HEALTHCARE COMM PLAN,50
2019,4,ONTARIO,UNIVERA COMMUNITY HEALTH INC,20
2019,4,ORANGE,AFFINITY HEALTH PLAN,1652
2019,4,ORANGE,CDPHP,88
2019,4,ORANGE,FIDELIS HC NY,5323
2019,4,ORANGE,MVP,2742
2019,4,ORANGE,UNITED HEALTHCARE COMM PLAN,475
2019,4,ORANGE,WELLCARE,328
2019,4,ORLEANS,EXCELLUS,294
2019,4,ORLEANS,FIDELIS HC NY,497
2019,4,ORLEANS,HEALTHNOW,114
2019,4,OSWEGO,EXCELLUS,426
2019,4,OSWEGO,FIDELIS HC NY,1665
2019,4,OSWEGO,TOTAL CARE,53
2019,4,OSWEGO,UNITED HEALTHCARE COMM PLAN,340
2019,4,OTSEGO,CDPHP,120
2019,4,OTSEGO,EXCELLUS,451
2019,4,OTSEGO,FIDELIS HC NY,631
2019,4,PUTNAM,AMERIGROUP NY,381
2019,4,PUTNAM,FIDELIS HC NY,1358
2019,4,PUTNAM,MVP,178
2019,4,QUEENS,AFFINITY HEALTH PLAN,1302
2019,4,QUEENS,AMERIGROUP NY,9712
2019,4,QUEENS,FIDELIS HC NY,12252
2019,4,QUEENS,HEALTHFIRST,14559
2019,4,QUEENS,HIP,2878
2019,4,QUEENS,METROPLUS,8153
2019,4,QUEENS,UNITED HEALTHCARE COMM PLAN,6363
2019,4,QUEENS,WELLCARE,1795
2019,4,RENSSELAER,CDPHP,1977
2019,4,RENSSELAER,FIDELIS HC NY,784
2019,4,RENSSELAER,MVP,139
2019,4,RENSSELAER,UNITED HEALTHCARE COMM PLAN,28
2019,4,RENSSELAER,WELLCARE,30
2019,4,RICHMOND,AFFINITY HEALTH PLAN,45
2019,4,RICHMOND,AMERIGROUP NY,2847
2019,4,RICHMOND,FIDELIS HC NY,2686
2019,4,RICHMOND,HEALTHFIRST,1011
2019,4,RICHMOND,HIP,298
2019,4,RICHMOND,METROPLUS,255
2019,4,RICHMOND,UNITED HEALTHCARE COMM PLAN,867
2019,4,RICHMOND,WELLCARE,1
2019,4,ROCKLAND,AFFINITY HEALTH PLAN,497
2019,4,ROCKLAND,MVP,1618
2019,4,ROCKLAND,UNITED HEALTHCARE COMM PLAN,693
2019,4,ROCKLAND,WELLCARE,366
2019,4,SARATOGA,CDPHP,2422
2019,4,SARATOGA,FIDELIS HC NY,1906
2019,4,SARATOGA,MVP,312
2019,4,SCHENECTADY,CDPHP,1630
2019,4,SCHENECTADY,FIDELIS HC NY,1724
2019,4,SCHENECTADY,MVP,211
2019,4,SCHENECTADY,WELLCARE,18
2019,4,SCHOHARIE,CDPHP,433
2019,4,SCHOHARIE,FIDELIS HC NY,220
2019,4,SCHUYLER,EXCELLUS,120
2019,4,SCHUYLER,FIDELIS HC NY,227
2019,4,SENECA,EXCELLUS,453
2019,4,SENECA,FIDELIS HC NY,124
2019,4,SENECA,UNITED HEALTHCARE COMM PLAN,25
2019,4,STEUBEN,EXCELLUS,571
2019,4,STEUBEN,FIDELIS HC NY,939
2019,4,STEUBEN,WELLCARE,5
2019,4,ST. LAWRENCE,EXCELLUS,703
2019,4,ST. LAWRENCE,FIDELIS HC NY,907
2019,4,ST. LAWRENCE,UNITED HEALTHCARE COMM PLAN,248
2019,4,SUFFOLK,AFFINITY HEALTH PLAN,3668
2019,4,SUFFOLK,AMERIGROUP NY,3417
2019,4,SUFFOLK,FIDELIS HC NY,10281
2019,4,SUFFOLK,HEALTHFIRST,10045
2019,4,SUFFOLK,HIP,1821
2019,4,SUFFOLK,UNITED HEALTHCARE COMM PLAN,12023
2019,4,SULLIVAN,FIDELIS HC NY,686
2019,4,SULLIVAN,MVP,1009
2019,4,TIOGA,CDPHP,84
2019,4,TIOGA,EXCELLUS,315
2019,4,TIOGA,FIDELIS HC NY,509
2019,4,TIOGA,UNITED HEALTHCARE COMM PLAN,28
2019,4,TOMPKINS,EXCELLUS,509
2019,4,TOMPKINS,FIDELIS HC NY,739
2019,4,TOMPKINS,TOTAL CARE,190
2019,4,ULSTER,CDPHP,160
2019,4,ULSTER,FIDELIS HC NY,2404
2019,4,ULSTER,MVP,1362
2019,4,ULSTER,UNITED HEALTHCARE COMM PLAN,88
2019,4,ULSTER,WELLCARE,172
2019,4,WARREN,CDPHP,325
2019,4,WARREN,FIDELIS HC NY,1230
2019,4,WARREN,MVP,82
2019,4,WARREN,UNITED HEALTHCARE COMM PLAN,21
2019,4,WASHINGTON,CDPHP,564
2019,4,WASHINGTON,FIDELIS HC NY,1295
2019,4,WASHINGTON,MVP,61
2019,4,WAYNE,EXCELLUS,2121
2019,4,WAYNE,FIDELIS HC NY,413
2019,4,WAYNE,UNITED HEALTHCARE COMM PLAN,86
2019,4,WESTCHESTER,AFFINITY HEALTH PLAN,1363
2019,4,WESTCHESTER,AMERIGROUP NY,1564
2019,4,WESTCHESTER,FIDELIS HC NY,4361
2019,4,WESTCHESTER,HIP,864
2019,4,WESTCHESTER,MVP,8220
2019,4,WESTCHESTER,UNITED HEALTHCARE COMM PLAN,956
2019,4,WYOMING,FIDELIS HC NY,638
2019,4,WYOMING,HEALTHNOW,242
2019,4,WYOMING,UNIVERA COMMUNITY HEALTH INC,21
2019,4,YATES,EXCELLUS,446
2019,4,YATES,FIDELIS HC NY,74
2019,3,ALBANY,CDPHP,3336
2019,3,ALBANY,FIDELIS HC NY,1469
2019,3,ALBANY,MVP,305
2019,3,ALBANY,UNITED HEALTHCARE COMM PLAN,97
2019,3,ALBANY,WELLCARE,56
2019,3,ALLEGANY,FIDELIS HC NY,411
2019,3,ALLEGANY,HEALTHNOW,141
2019,3,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,158
2019,3,BRONX,AFFINITY HEALTH PLAN,2009
2019,3,BRONX,AMERIGROUP NY,1791
2019,3,BRONX,FIDELIS HC NY,2977
2019,3,BRONX,HEALTHFIRST,8407
2019,3,BRONX,HIP,680
2019,3,BRONX,METROPLUS,3972
2019,3,BRONX,UNITED HEALTHCARE COMM PLAN,1138
2019,3,BRONX,WELLCARE,678
2019,3,BROOME,CDPHP,139
2019,3,BROOME,EXCELLUS,1978
2019,3,BROOME,FIDELIS HC NY,825
2019,3,BROOME,UNITED HEALTHCARE COMM PLAN,107
2019,3,CATTARAUGUS,FIDELIS HC NY,821
2019,3,CATTARAUGUS,HEALTHNOW,269
2019,3,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,335
2019,3,CAYUGA,EXCELLUS,554
2019,3,CAYUGA,FIDELIS HC NY,1096
2019,3,CAYUGA,UNITED HEALTHCARE COMM PLAN,146
2019,3,CHAUTAUQUA,FIDELIS HC NY,1786
2019,3,CHAUTAUQUA,HEALTHNOW,208
2019,3,CHAUTAUQUA,UNITED HEALTHCARE COMM PLAN,9
2019,3,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,132
2019,3,CHEMUNG,EXCELLUS,270
2019,3,CHEMUNG,FIDELIS HC NY,709
2019,3,CHEMUNG,UNITED HEALTHCARE COMM PLAN,81
2019,3,CHENANGO,CDPHP,26
2019,3,CHENANGO,EXCELLUS,371
2019,3,CHENANGO,FIDELIS HC NY,632
2019,3,CHENANGO,UNITED HEALTHCARE COMM PLAN,47
2019,3,CLINTON,CDPHP,7
2019,3,CLINTON,EXCELLUS,380
2019,3,CLINTON,FIDELIS HC NY,1165
2019,3,CLINTON,UNITED HEALTHCARE COMM PLAN,42
2019,3,COLUMBIA,CDPHP,640
2019,3,COLUMBIA,FIDELIS HC NY,690
2019,3,COLUMBIA,MVP,60
2019,3,COLUMBIA,UNITED HEALTHCARE COMM PLAN,12
2019,3,CORTLAND,EXCELLUS,246
2019,3,CORTLAND,FIDELIS HC NY,792
2019,3,CORTLAND,TOTAL CARE,22
2019,3,DELAWARE,CDPHP,58
2019,3,DELAWARE,EXCELLUS,144
2019,3,DELAWARE,FIDELIS HC NY,503
2019,3,DUTCHESS,CDPHP,117
2019,3,DUTCHESS,FIDELIS HC NY,2995
2019,3,DUTCHESS,MVP,2211
2019,3,DUTCHESS,WELLCARE,424
2019,3,ERIE,EXCELLUS,161
2019,3,ERIE,FIDELIS HC NY,4190
2019,3,ERIE,HEALTHNOW,2026
2019,3,ERIE,INDEPENDENT HEALTH,5105
2019,3,ERIE,UNIVERA COMMUNITY HEALTH INC,1782
2019,3,ERIE,WELLCARE,145
2019,3,ESSEX,CDPHP,24
2019,3,ESSEX,EXCELLUS,245
2019,3,ESSEX,FIDELIS HC NY,578
2019,3,ESSEX,UNITED HEALTHCARE COMM PLAN,17
2019,3,FRANKLIN,CDPHP,2
2019,3,FRANKLIN,EXCELLUS,264
2019,3,FRANKLIN,FIDELIS HC NY,511
2019,3,FULTON,CDPHP,219
2019,3,FULTON,EXCELLUS,47
2019,3,FULTON,FIDELIS HC NY,1167
2019,3,FULTON,UNITED HEALTHCARE COMM PLAN,7
2019,3,GENESEE,FIDELIS HC NY,727
2019,3,GENESEE,HEALTHNOW,79
2019,3,GENESEE,MVP,365
2019,3,GENESEE,UNITED HEALTHCARE COMM PLAN,53
2019,3,GREENE,CDPHP,467
2019,3,GREENE,FIDELIS HC NY,453
2019,3,GREENE,MVP,35
2019,3,HAMILTON,EXCELLUS,16
2019,3,HAMILTON,FIDELIS HC NY,83
2019,3,HERKIMER,CDPHP,22
2019,3,HERKIMER,EXCELLUS,373
2019,3,HERKIMER,FIDELIS HC NY,1346
2019,3,HERKIMER,UNITED HEALTHCARE COMM PLAN,14
2019,3,JEFFERSON,EXCELLUS,875
2019,3,JEFFERSON,FIDELIS HC NY,280
2019,3,JEFFERSON,MVP,121
2019,3,JEFFERSON,UNITED HEALTHCARE COMM PLAN,723
